Date,active_cases,total_deaths,total_cases,daily_deaths,daily_cases,OnceInjectedByDay,TwiceInjectedByDay,OnceInjectedByTime,TwiceInjectedByTime
15-Feb-20,0,0,0,0,0,,,,
16-Feb-20,9,0,16,0,0,,,,
17-Feb-20,9,0,16,0,0,,,,
18-Feb-20,9,0,16,0,0,,,,
19-Feb-20,2,0,16,0,0,,,,
20-Feb-20,2,0,16,0,0,,,,
21-Feb-20,1,0,16,0,0,,,,
22-Feb-20,1,0,16,0,0,,,,
23-Feb-20,1,0,16,0,0,,,,
24-Feb-20,1,0,16,0,0,,,,
25-Feb-20,0,0,16,0,0,,,,
26-Feb-20,0,0,16,0,0,,,,
27-Feb-20,0,0,16,0,0,,,,
28-Feb-20,0,0,16,0,0,,,,
29-Feb-20,0,0,16,0,0,,,,
1-Mar-20,0,0,16,0,0,,,,
2-Mar-20,0,0,16,0,0,,,,
3-Mar-20,0,0,16,0,0,,,,
4-Mar-20,0,0,16,0,0,,,,
5-Mar-20,0,0,16,0,0,,,,
6-Mar-20,1,0,17,0,1,,,,
7-Mar-20,4,0,20,0,3,,,,
8-Mar-20,15,0,31,0,11,,,,
9-Mar-20,16,0,32,0,1,,,,
10-Mar-20,19,0,35,0,3,,,,
11-Mar-20,24,0,40,0,5,,,,
12-Mar-20,29,0,45,0,5,,,,
13-Mar-20,29,0,45,0,0,,,,
14-Mar-20,38,0,54,0,9,,,,
15-Mar-20,42,0,58,0,4,,,,
16-Mar-20,46,0,62,0,4,,,,
17-Mar-20,51,0,67,0,5,,,,
18-Mar-20,62,0,78,0,11,,,,
19-Mar-20,71,0,87,0,9,,,,
20-Mar-20,76,0,93,0,6,,,,
21-Mar-20,79,0,96,0,3,,,,
22-Mar-20,102,0,119,0,23,,,,
23-Mar-20,113,0,130,0,11,,,,
24-Mar-20,125,0,142,0,12,,,,
25-Mar-20,142,0,159,0,17,,,,
26-Mar-20,144,0,164,0,5,,,,
27-Mar-20,155,0,175,0,11,,,,
28-Mar-20,166,0,187,0,12,,,,
29-Mar-20,187,0,212,0,25,,,,
30-Mar-20,168,0,223,0,11,,,,
31-Mar-20,173,0,231,0,8,,,,
1-Apr-20,174,0,237,0,6,,,,
2-Apr-20,180,0,255,0,18,,,,
3-Apr-20,176,0,261,0,6,,,,
4-Apr-20,172,0,262,0,1,,,,
5-Apr-20,173,0,263,0,1,,,,
6-Apr-20,172,0,267,0,4,,,,
7-Apr-20,150,0,273,0,6,,,,
8-Apr-20,147,0,273,0,0,,,,
9-Apr-20,149,0,277,0,4,,,,
10-Apr-20,135,0,279,0,2,,,,
11-Apr-20,136,0,280,0,1,,,,
12-Apr-20,140,0,284,0,4,,,,
13-Apr-20,141,0,287,0,3,,,,
14-Apr-20,119,0,288,0,1,,,,
15-Apr-20,119,0,290,0,2,,,,
16-Apr-20,113,0,290,0,0,,,,
17-Apr-20,92,0,290,0,0,,,,
18-Apr-20,89,0,290,0,0,,,,
19-Apr-20,88,0,290,0,0,,,,
20-Apr-20,76,0,290,0,0,,,,
21-Apr-20,74,0,290,0,0,,,,
22-Apr-20,74,0,290,0,0,,,,
23-Apr-20,74,0,290,0,0,,,,
24-Apr-20,72,0,292,0,2,,,,
25-Apr-20,72,0,292,0,0,,,,
26-Apr-20,72,0,292,0,0,,,,
27-Apr-20,72,0,292,0,0,,,,
28-Apr-20,72,0,292,0,0,,,,
29-Apr-20,70,0,292,0,0,,,,
30-Apr-20,70,0,292,0,0,,,,
1-May-20,70,0,292,0,0,,,,
2-May-20,70,0,292,0,0,,,,
3-May-20,71,0,293,0,1,,,,
4-May-20,71,0,293,0,0,,,,
5-May-20,61,0,293,0,0,,,,
6-May-20,61,0,293,0,0,,,,
7-May-20,80,0,313,0,20,,,,
8-May-20,72,0,313,0,0,,,,
9-May-20,72,0,313,0,0,,,,
10-May-20,72,0,313,0,0,,,,
11-May-20,64,0,313,0,0,,,,
12-May-20,61,0,313,0,0,,,,
13-May-20,61,0,313,0,0,,,,
14-May-20,84,0,344,0,31,,,,
15-May-20,86,0,346,0,2,,,,
16-May-20,90,0,350,0,4,,,,
17-May-20,92,0,352,0,2,,,,
18-May-20,93,0,356,0,4,,,,
19-May-20,93,0,356,0,0,,,,
20-May-20,93,0,356,0,0,,,,
21-May-20,92,0,356,0,0,,,,
22-May-20,89,0,356,0,0,,,,
23-May-20,89,0,356,0,0,,,,
24-May-20,90,0,357,0,1,,,,
25-May-20,86,0,358,0,1,,,,
26-May-20,87,0,359,0,1,,,,
27-May-20,81,0,359,0,0,,,,
28-May-20,81,0,359,0,0,,,,
29-May-20,80,0,359,0,0,,,,
30-May-20,81,0,360,0,1,,,,
31-May-20,81,0,360,0,0,,,,
1-Jun-20,67,0,360,0,0,,,,
2-Jun-20,62,0,360,0,0,,,,
3-Jun-20,58,0,360,0,0,,,,
4-Jun-20,58,0,360,0,0,,,,
5-Jun-20,53,0,360,0,0,,,,
6-Jun-20,54,0,361,0,1,,,,
7-Jun-20,54,0,361,0,0,,,,
8-Jun-20,48,0,364,0,3,,,,
9-Jun-20,48,0,364,0,0,,,,
10-Jun-20,44,0,364,0,0,,,,
11-Jun-20,43,0,364,0,0,,,,
12-Jun-20,42,0,365,0,1,,,,
13-Jun-20,43,0,366,0,1,,,,
14-Jun-20,43,0,366,0,0,,,,
15-Jun-20,43,0,366,0,0,,,,
16-Jun-20,41,0,366,0,0,,,,
17-Jun-20,42,0,367,0,1,,,,
18-Jun-20,49,0,374,0,7,,,,
19-Jun-20,55,0,381,0,7,,,,
20-Jun-20,54,0,381,0,0,,,,
21-Jun-20,54,0,381,0,0,,,,
22-Jun-20,53,0,381,0,0,,,,
23-Jun-20,52,0,381,0,0,,,,
24-Jun-20,55,0,384,0,3,,,,
25-Jun-20,55,0,384,0,0,,,,
26-Jun-20,55,0,385,0,1,,,,
27-Jun-20,57,0,387,0,2,,,,
28-Jun-20,57,0,387,0,0,,,,
29-Jun-20,52,0,387,0,0,,,,
30-Jun-20,52,0,387,0,0,,,,
1-Jul-20,51,0,387,0,0,,,,
2-Jul-20,47,0,387,0,0,,,,
3-Jul-20,47,0,387,0,0,,,,
4-Jul-20,47,0,387,0,0,,,,
5-Jul-20,47,0,387,0,0,,,,
6-Jul-20,63,0,404,0,17,,,,
7-Jul-20,62,0,404,0,0,,,,
8-Jul-20,57,0,404,0,0,,,,
9-Jul-20,57,0,404,0,0,,,,
10-Jul-20,54,0,404,0,0,,,,
11-Jul-20,55,0,405,0,1,,,,
12-Jul-20,57,0,407,0,2,,,,
13-Jul-20,57,0,407,0,0,,,,
14-Jul-20,56,0,408,0,1,,,,
15-Jul-20,63,0,416,0,8,,,,
16-Jul-20,60,0,416,0,0,,,,
17-Jul-20,61,0,417,0,1,,,,
18-Jul-20,60,0,417,0,0,,,,
19-Jul-20,61,0,418,0,1,,,,
20-Jul-20,59,0,419,0,1,,,,
21-Jul-20,74,0,439,0,20,,,,
22-Jul-20,81,0,446,0,7,,,,
23-Jul-20,85,0,450,0,4,,,,
24-Jul-20,86,0,451,0,1,,,,
25-Jul-20,90,0,455,0,4,,,,
26-Jul-20,93,0,458,0,3,,,,
27-Jul-20,105,0,470,0,12,,,,
28-Jul-20,119,0,488,0,18,,,,
29-Jul-20,135,0,504,0,16,,,,
30-Jul-20,207,2,578,2,74,,,,
31-Jul-20,255,3,631,1,53,,,,
1-Aug-20,318,6,697,3,66,,,,
2-Aug-20,359,6,738,0,41,,,,
3-Aug-20,402,8,784,2,46,,,,
4-Aug-20,423,8,809,0,25,,,,
5-Aug-20,486,10,877,2,68,,,,
6-Aug-20,516,10,918,0,41,,,,
7-Aug-20,576,10,981,0,63,,,,
8-Aug-20,605,11,1011,1,30,,,,
9-Aug-20,641,15,1051,4,40,,,,
10-Aug-20,642,16,1057,1,6,,,,
11-Aug-20,664,17,1080,1,23,,,,
12-Aug-20,670,21,1100,4,20,,,,
13-Aug-20,692,22,1139,1,39,,,,
14-Aug-20,702,23,1162,1,23,,,,
15-Aug-20,717,24,1188,1,26,,,,
16-Aug-20,720,24,1200,0,12,,,,
17-Aug-20,734,25,1226,1,26,,,,
18-Aug-20,681,25,1232,0,6,,,,
19-Aug-20,679,25,1237,0,5,,,,
20-Aug-20,686,25,1253,0,16,,,,
21-Aug-20,684,26,1255,1,2,,,,
22-Aug-20,670,27,1260,1,5,,,,
23-Aug-20,672,27,1262,0,2,,,,
24-Aug-20,654,27,1268,0,6,,,,
25-Aug-20,654,29,1275,2,7,,,,
26-Aug-20,618,30,1280,1,5,,,,
27-Aug-20,615,30,1282,0,2,,,,
28-Aug-20,589,32,1284,2,2,,,,
29-Aug-20,577,32,1286,0,2,,,,
30-Aug-20,557,34,1286,2,0,,,,
31-Aug-20,549,34,1290,0,4,,,,
1-Sep-20,521,34,1290,0,0,,,,
2-Sep-20,511,35,1292,1,2,,,,
3-Sep-20,502,35,1292,0,0,,,,
4-Sep-20,488,35,1295,0,3,,,,
5-Sep-20,455,35,1295,0,0,,,,
6-Sep-20,445,35,1295,0,0,,,,
7-Sep-20,407,35,1295,0,0,,,,
8-Sep-20,397,35,1300,0,5,,,,
9-Sep-20,380,35,1305,0,5,,,,
10-Sep-20,377,35,1305,0,0,,,,
11-Sep-20,369,35,1306,0,1,,,,
12-Sep-20,361,35,1306,0,0,,,,
13-Sep-20,356,35,1309,0,3,,,,
14-Sep-20,348,35,1309,0,0,,,,
15-Sep-20,343,35,1309,0,0,,,,
16-Sep-20,338,35,1309,0,0,,,,
17-Sep-20,337,35,1312,0,3,,,,
18-Sep-20,338,35,1314,0,2,,,,
19-Sep-20,337,35,1314,0,0,,,,
20-Sep-20,337,35,1314,0,0,,,,
21-Sep-20,332,35,1314,0,0,,,,
22-Sep-20,322,35,1314,0,0,,,,
23-Sep-20,289,35,1315,0,1,,,,
24-Sep-20,289,35,1315,0,0,,,,
25-Sep-20,281,35,1315,0,0,,,,
26-Sep-20,281,35,1315,0,0,,,,
27-Sep-20,286,35,1320,0,5,,,,
28-Sep-20,289,35,1323,0,3,,,,
29-Sep-20,301,35,1343,0,20,,,,
30-Sep-20,298,35,1343,0,0,,,,
1-Oct-20,299,35,1344,0,1,,,,
2-Oct-20,290,35,1345,0,1,,,,
3-Oct-20,290,35,1345,0,0,,,,
4-Oct-20,290,35,1345,0,0,,,,
5-Oct-20,289,35,1346,0,1,,,,
6-Oct-20,289,35,1347,0,1,,,,
7-Oct-20,290,35,1348,0,1,,,,
8-Oct-20,291,35,1349,0,1,,,,
9-Oct-20,295,35,1354,0,5,,,,
10-Oct-20,297,35,1356,0,2,,,,
11-Oct-20,299,35,1358,0,2,,,,
12-Oct-20,299,35,1359,0,1,,,,
13-Oct-20,302,35,1362,0,3,,,,
14-Oct-20,307,35,1371,0,9,,,,
15-Oct-20,308,35,1373,0,2,,,,
16-Oct-20,307,35,1373,0,0,,,,
17-Oct-20,309,35,1375,0,2,,,,
18-Oct-20,317,35,1383,0,8,,,,
19-Oct-20,308,35,1389,0,6,,,,
20-Oct-20,309,35,1390,0,1,,,,
21-Oct-20,312,35,1393,0,3,,,,
22-Oct-20,313,35,1397,0,4,,,,
23-Oct-20,313,35,1397,0,0,,,,
24-Oct-20,324,35,1410,0,13,,,,
25-Oct-20,326,35,1418,0,8,,,,
26-Oct-20,323,35,1419,0,1,,,,
27-Oct-20,325,35,1422,0,3,,,,
28-Oct-20,326,35,1423,0,1,,,,
29-Oct-20,330,35,1427,0,4,,,,
30-Oct-20,330,35,1427,0,0,,,,
31-Oct-20,333,35,1430,0,3,,,,
1-Nov-20,332,35,1430,0,0,,,,
2-Nov-20,343,35,1443,0,13,,,,
3-Nov-20,350,35,1454,0,11,,,,
4-Nov-20,351,35,1455,0,1,,,,
5-Nov-20,355,35,1459,0,4,,,,
6-Nov-20,359,35,1464,0,5,,,,
7-Nov-20,360,35,1465,0,1,,,,
8-Nov-20,360,35,1465,0,0,,,,
9-Nov-20,345,35,1467,0,2,,,,
10-Nov-20,357,35,1479,0,12,,,,
11-Nov-20,390,35,1512,0,33,,,,
12-Nov-20,385,35,1513,0,1,,,,
13-Nov-20,380,35,1516,0,3,,,,
14-Nov-20,378,35,1516,0,0,,,,
15-Nov-20,410,35,1548,0,32,,,,
16-Nov-20,391,35,1550,0,2,,,,
17-Nov-20,396,35,1555,0,5,,,,
18-Nov-20,409,35,1568,0,13,,,,
19-Nov-20,395,35,1572,0,4,,,,
20-Nov-20,396,35,1573,0,1,,,,
21-Nov-20,397,35,1574,0,1,,,,
22-Nov-20,398,35,1575,0,1,,,,
23-Nov-20,394,35,1580,0,5,,,,
24-Nov-20,396,35,1584,0,4,,,,
25-Nov-20,401,35,1589,0,5,,,,
26-Nov-20,399,35,1600,0,11,,,,
27-Nov-20,403,35,1608,0,8,,,,
28-Nov-20,396,35,1610,0,2,,,,
29-Nov-20,398,35,1612,0,2,,,,
30-Nov-20,402,35,1616,0,4,,,,
1-Dec-20,390,35,1620,0,4,,,,
2-Dec-20,391,35,1627,0,7,,,,
3-Dec-20,386,35,1630,0,3,,,,
4-Dec-20,375,35,1630,0,0,,,,
5-Dec-20,379,35,1634,0,4,,,,
6-Dec-20,380,35,1635,0,1,,,,
7-Dec-20,377,35,1636,0,1,,,,
8-Dec-20,388,35,1647,0,11,,,,
9-Dec-20,391,35,1651,0,4,,,,
10-Dec-20,395,35,1655,0,4,,,,
11-Dec-20,388,35,1661,0,6,,,,
12-Dec-20,392,35,1665,0,4,,,,
13-Dec-20,391,35,1667,0,2,,,,
14-Dec-20,391,35,1672,0,5,,,,
15-Dec-20,388,35,1675,0,3,,,,
16-Dec-20,388,35,1675,0,0,,,,
17-Dec-20,379,35,1677,0,2,,,,
18-Dec-20,379,35,1680,0,3,,,,
19-Dec-20,377,35,1681,0,1,,,,
20-Dec-20,379,35,1683,0,2,,,,
21-Dec-20,380,35,1684,0,1,,,,
22-Dec-20,374,35,1690,0,6,,,,
23-Dec-20,375,35,1691,0,1,,,,
24-Dec-20,387,35,1703,0,12,,,,
25-Dec-20,372,35,1710,0,7,,,,
26-Dec-20,373,35,1711,0,1,,,,
27-Dec-20,374,35,1712,0,1,,,,
28-Dec-20,385,35,1723,0,11,,,,
29-Dec-20,372,35,1726,0,3,,,,
30-Dec-20,370,35,1728,0,2,,,,
31-Dec-20,377,35,1737,0,9,,,,
1-Jan-21,386,35,1746,0,9,,,,
2-Jan-21,382,35,1754,0,8,,,,
3-Jan-21,393,35,1767,0,13,,,,
4-Jan-21,396,35,1770,0,3,,,,
5-Jan-21,403,35,1777,0,7,,,,
6-Jan-21,390,35,1778,0,1,,,,
7-Jan-21,394,35,1782,0,4,,,,
8-Jan-21,393,35,1785,0,3,,,,
9-Jan-21,390,35,1786,0,1,,,,
10-Jan-21,391,35,1787,0,1,,,,
11-Jan-21,392,35,1788,0,1,,,,
12-Jan-21,397,35,1793,0,5,,,,
13-Jan-21,390,35,1794,0,1,,,,
14-Jan-21,401,35,1805,0,11,,,,
15-Jan-21,395,35,1810,0,5,,,,
16-Jan-21,396,35,1811,0,1,,,,
17-Jan-21,396,35,1811,0,0,,,,
18-Jan-21,376,35,1813,0,2,,,,
19-Jan-21,377,35,1814,0,1,,,,
20-Jan-21,377,35,1818,0,4,,,,
21-Jan-21,374,35,1820,0,2,,,,
22-Jan-21,376,35,1822,0,2,,,,
23-Jan-21,376,35,1822,0,0,,,,
24-Jan-21,376,35,1822,0,0,,,,
25-Jan-21,363,35,1823,0,1,,,,
26-Jan-21,360,35,1825,0,2,,,,
27-Jan-21,360,35,1825,0,0,,,,
28-Jan-21,507,35,1972,0,147,,,,
29-Jan-21,586,35,2069,0,97,,,,
30-Jan-21,674,35,2165,0,96,,,,
31-Jan-21,747,35,2239,0,74,,,,
1-Feb-21,792,35,2287,0,48,,,,
2-Feb-21,838,35,2333,0,46,,,,
3-Feb-21,877,35,2373,0,40,,,,
4-Feb-21,942,35,2442,0,69,,,,
5-Feb-21,965,35,2465,0,23,,,,
6-Feb-21,967,35,2470,0,5,,,,
7-Feb-21,988,35,2495,0,25,,,,
8-Feb-21,1061,35,2568,0,73,,,,
9-Feb-21,1078,35,2585,0,17,,,,
10-Feb-21,1106,35,2621,0,36,,,,
11-Feb-21,1131,35,2694,0,73,,,,
12-Feb-21,1132,35,2696,0,2,,,,
13-Feb-21,1210,35,2774,0,78,,,,
14-Feb-21,1255,35,2822,0,48,,,,
15-Feb-21,1308,35,2884,0,62,,,,
16-Feb-21,1339,35,2947,0,63,,,,
17-Feb-21,1359,35,2968,0,21,,,,
18-Feb-21,1349,35,2989,0,21,,,,
19-Feb-21,1345,35,3007,0,18,,,,
20-Feb-21,1351,35,3013,0,6,,,,
21-Feb-21,1294,35,3031,0,18,,,,
22-Feb-21,1288,35,3040,0,9,,,,
23-Feb-21,1297,35,3049,0,9,,,,
24-Feb-21,1236,35,3061,0,12,,,,
25-Feb-21,1230,35,3069,0,8,,,,
26-Feb-21,1201,35,3075,0,6,,,,
27-Feb-21,1202,35,3081,0,6,,,,
28-Feb-21,1189,35,3100,0,19,,,,
1-Mar-21,1189,35,3100,0,0,,,,
2-Mar-21,1198,35,3131,0,31,,,,
3-Mar-21,1209,35,3142,0,11,,,,
4-Mar-21,1193,35,3148,0,6,,,,
5-Mar-21,1199,35,3154,0,6,,,,
6-Mar-21,1206,35,3161,0,7,,,,
7-Mar-21,1218,35,3173,0,12,0,0,573,8
8-Mar-21,1231,35,3186,0,13,377,0,1965,230
9-Mar-21,1149,35,3188,0,2,522,0,1854,37
10-Mar-21,1152,35,3191,0,3,955,0,1451,23
11-Mar-21,1112,35,3195,0,4,1585,0,3076,92
12-Mar-21,1094,35,3215,0,20,5248,0,5142,100
13-Mar-21,1097,35,3218,0,3,10041,0,4355,174
14-Mar-21,1098,35,3219,0,1,11605,0,1919,44
15-Mar-21,1072,35,3222,0,3,15865,0,5325,90
16-Mar-21,1032,35,3225,0,3,20695,0,7838,35
17-Mar-21,999,35,3232,0,7,24054,0,3463,19
18-Mar-21,1002,35,3235,0,3,27546,0,4682,33
19-Mar-21,1003,35,3236,0,1,30971,0,4059,43
20-Mar-21,1004,35,3237,0,1,32361,0,1724,17
21-Mar-21,1004,35,3237,0,0,33891,0,1394,8
22-Mar-21,972,35,3240,0,3,36082,0,2358,14
23-Mar-21,959,35,3240,0,0,37911,0,3105,11
24-Mar-21,941,35,3241,0,1,39817,0,3608,23
25-Mar-21,944,35,3244,0,3,42225,0,2801,17
26-Mar-21,951,35,3251,0,7,44000,0,5056,41
27-Mar-21,908,35,3251,0,0,44278,0,1067,14
28-Mar-21,913,35,3256,0,5,45140,0,1015,9
29-Mar-21,916,35,3259,0,3,46416,0,1597,20
30-Mar-21,865,35,3259,0,0,48256,0,3721,18
31-Mar-21,874,35,3268,0,9,49743,0,2638,28
1-Apr-21,891,35,3285,0,17,51216,0,2689,31
2-Apr-21,870,35,3288,0,3,52091,0,1329,21
3-Apr-21,876,35,3294,0,6,52335,0,533,14
4-Apr-21,881,35,3299,0,5,52413,0,439,18
5-Apr-21,854,35,3305,0,6,52868,0,4831,37
6-Apr-21,860,35,3317,0,12,53953,0,2248,30
7-Apr-21,865,35,3329,0,12,55151,0,2492,32
8-Apr-21,874,35,3338,0,9,56359,0,3896,69
9-Apr-21,892,35,3356,0,18,58037,0,3229,135
10-Apr-21,901,35,3365,0,9,58248,0,1368,21
11-Apr-21,902,35,3366,0,1,58418,0,1002,16
12-Apr-21,899,35,3379,0,13,59249,0,1814,53
13-Apr-21,908,35,3388,0,9,60139,0,2563,267
14-Apr-21,931,35,3411,0,23,62028,0,3299,41
15-Apr-21,963,35,3443,0,32,63758,0,2976,57
16-Apr-21,980,35,3460,0,17,66366,0,3759,91
17-Apr-21,959,35,3469,0,9,67789,0,2033,31
18-Apr-21,962,35,3472,0,3,79182,0,1899,34
19-Apr-21,969,35,3479,0,7,80857,0,11536,277
20-Apr-21,963,35,3488,0,9,106929,0,17363,1090
21-Apr-21,969,35,3494,0,6,108897,0,2393,39
22-Apr-21,980,35,3505,0,11,128610,0,38862,2272
23-Apr-21,997,35,3522,0,17,176037,0,46118,1969
24-Apr-21,1000,35,3525,0,3,198972,0,18985,501
25-Apr-21,985,35,3536,0,11,209632,0,8698,217
26-Apr-21,994,35,3545,0,9,259736,0,65847,2970
27-Apr-21,999,35,3550,0,5,318792,0,99599,3550
28-Apr-21,1007,35,3558,0,8,425638,0,100711,2824
29-Apr-21,1075,35,3626,0,68,506435,0,79418,1769
30-Apr-21,1096,35,3647,0,21,500448,9407,4982,453
1-May-21,1081,35,3664,0,17,500448,9407,6257,82
2-May-21,1105,35,3689,0,25,500448,9407,6733,128
3-May-21,1117,35,3712,0,23,500448,9407,12225,205
4-May-21,1135,35,3730,0,18,500448,9407,72142,2110
5-May-21,1168,35,3763,0,33,500448,9407,102644,2038
6-May-21,1275,35,3870,0,107,500448,9407,71372,2415
7-May-21,1346,35,3941,0,71,500448,9407,62889,2484
8-May-21,1454,35,4091,0,150,500448,9407,21837,372
9-May-21,1622,35,4259,0,168,500448,9407,13008,617
10-May-21,1838,35,4475,0,216,873640,9407,31274,1334
11-May-21,1945,35,4598,0,123,873640,9407,26768,1434
12-May-21,2062,35,4733,0,135,923216,9407,23024,1400
13-May-21,2177,35,4869,0,136,940368,9407,16673,1985
14-May-21,2351,36,5044,1,175,927613,21042,16329,2095
15-May-21,2618,36,5322,0,278,932008,22512,5712,431
16-May-21,2932,37,5637,1,315,934116,22561,1950,247
17-May-21,3235,37,5940,0,303,934116,22561,3421,764
18-May-21,3467,37,6191,0,251,953691,28852,4225,282
19-May-21,3755,39,6481,2,290,953691,28852,4874,386
20-May-21,3952,41,6680,2,199,953691,28852,7898,281
21-May-21,4171,41,6901,0,221,953691,28852,12265,150
22-May-21,4378,42,7141,1,240,969737,28961,1667,49
23-May-21,4596,44,7361,2,220,969737,28961,1112,532
24-May-21,4834,44,7672,0,311,969737,28961,3185,225
25-May-21,5437,45,8276,1,604,969737,28961,6619,254
26-May-21,5893,46,8792,1,516,976945,28961,10869,596
27-May-21,6271,47,9171,1,379,976945,28961,3524,673
28-May-21,6641,47,9584,0,413,976945,28961,5555,1536
29-May-21,7110,47,10053,0,469,976945,28961,5014,731
30-May-21,7463,47,10460,0,407,976945,28961,15756,782
31-May-21,7738,48,10815,1,355,1040895,30602,22051,1048
1-Jun-21,8130,49,11222,1,407,1040895,30602,53478,1554
2-Jun-21,8481,49,11615,0,393,1047757,31177,67141,1002
3-Jun-21,8884,51,12020,2,405,1092954,31551,80972,2139
4-Jun-21,9097,53,12392,2,372,1152805,32401,67438,3910
5-Jun-21,9442,53,12805,0,413,1176040,33632,57179,4176
6-Jun-21,9725,53,13146,0,341,1181273,33643,40403,2127
7-Jun-21,9969,55,13533,2,387,1263766,38166,34620,5987
8-Jun-21,10215,55,13817,0,284,1270626,42115,45778,7945
9-Jun-21,10797,55,14488,0,671,1295529,47179,38206,4338
10-Jun-21,11088,57,14853,2,365,1311502,50023,42277,3415
11-Jun-21,11316,58,15178,1,325,1339469,53127,37198,4191
12-Jun-21,11719,59,15605,1,427,1345451,54385,22348,1806
13-Jun-21,12034,59,16091,0,486,1387793,55265,12943,1458
14-Jun-21,12243,61,16540,2,449,1433435,59608,30418,3079
15-Jun-21,12605,61,17205,0,665,1520800,63636,77762,6681
16-Jun-21,13250,61,17901,0,696,1628647,72325,160330,17701
17-Jun-21,14033,62,18748,1,847,1811393,89833,240377,23362
18-Jun-21,14383,64,19180,2,432,2021496,105856,233699,21125
19-Jun-21,14856,66,19976,2,796,2128746,115315,136695,8020
20-Jun-21,15191,69,20489,3,513,2179277,121683,87139,5517
21-Jun-21,15416,69,20938,0,449,2179277,121683,151848,5199
22-Jun-21,15718,70,21334,1,396,2301470,133843,193051,6711
23-Jun-21,15944,72,21700,2,366,2350973,137682,225950,9704
24-Jun-21,16335,74,22168,2,468,2634006,143121,322774,13382
25-Jun-21,17572,74,23595,0,1427,2786948,150316,301440,14984
26-Jun-21,17666,76,23879,2,284,2988256,155488,142625,8145
27-Jun-21,18087,76,24482,0,603,3072335,157136,97669,2933
28-Jun-21,18543,80,25142,4,660,3151116,172994,105465,13349
29-Jun-21,18907,81,25752,1,610,3229008,182481,103065,12966
30-Jun-21,19569,81,26490,0,738,3390898,193041,69447,11287
1-Jul-21,20336,84,27667,3,1177,3405755,204006,34574,9314
2-Jul-21,21083,84,28562,0,895,3413836,214405,34125,10152
3-Jul-21,22352,86,30081,2,1519,3430203,218602,31476,6835
4-Jul-21,23640,90,31549,4,1468,3444183,223336,21025,2556
5-Jul-21,25242,97,33361,7,1812,3449389,226858,25363,7284
6-Jul-21,26880,102,35059,5,1698,3456861,235570,29633,8366
7-Jul-21,28054,105,36716,3,1657,3477130,241913,27794,7169
8-Jul-21,29823,110,38883,5,2167,3484736,249532,34163,14851
9-Jul-21,32466,112,41562,2,2679,3494238,258274,34647,14380
10-Jul-21,35291,119,44614,7,3052,3497965,271409,24221,4200
11-Jul-21,38433,125,47833,6,3219,3496691,277447,16926,2563
12-Jul-21,42296,132,51759,7,3926,3503138,280367,23990,6628
13-Jul-21,45862,138,55553,6,3794,3511298,283884,38371,5602
14-Jul-21,50559,207,60390,69,4837,3573223,286772,35383,4182
15-Jul-21,56112,225,66025,18,5635,3596271,294676,40412,6984
16-Jul-21,61280,225,71525,0,5500,3637542,298177,40837,7461
17-Jul-21,67085,254,77651,29,6126,3651256,304998,33341,4493
18-Jul-21,76427,334,87428,80,9777,3670956,306475,24862,2509
19-Jul-21,82969,334,94350,0,6922,3685919,309791,36018,7511
20-Jul-21,90450,370,102263,36,7913,3701489,317672,55139,12812
21-Jul-21,98737,396,111104,26,8841,3718029,324955,52864,13000
22-Jul-21,107468,428,121317,32,10213,3742539,334560,79055,18337
23-Jul-21,117373,462,133371,34,12054,3771555,353601,120875,22275
24-Jul-21,130563,493,148639,31,15268,3791035,372353,133840,20376
25-Jul-21,141200,524,161066,31,12427,3833765,389863,137437,22373
26-Jul-21,152200,524,174068,0,13002,3900500,423071,221061,38546
27-Jul-21,163545,630,187121,106,13053,4111503,450836,270466,42664
28-Jul-21,169618,863,197938,233,10817,4328579,496630,310362,42689
29-Jul-21,177517,1162,210459,299,12521,4437094,546402,336693,53588
30-Jul-21,187932,1307,224723,145,14264,4753590,588893,359251,55295
31-Jul-21,198715,1499,238948,192,14225,4962644,620611,379596,44230
1-Aug-21,208315,1696,253168,197,14220,5097091,659064,339066,25673
2-Aug-21,216426,2073,265464,377,12296,5533469,712864,376695,46236
3-Aug-21,226204,2330,279365,257,13901,5803146,744331,454248,54539
4-Aug-21,234881,2724,291937,394,12572,5995346,778986,517751,48977
5-Aug-21,242824,3021,303885,297,11948,6421070,820023,589515,51579
6-Aug-21,252025,3255,317612,234,13727,6801621,863323,626079,56678
7-Aug-21,259672,3402,329711,147,12099,7119697,888459,638396,69499
8-Aug-21,270438,3763,345698,361,15987,7514207,945806,587135,49184
9-Aug-21,281032,4152,361104,389,15406,7981013,1003287,765855,76436
10-Aug-21,290101,4495,374944,343,13840,9269660,1036102,933984,89668
11-Aug-21,299424,4822,389400,327,14456,9913421,1092700,832663,86628
