country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation,grocery_and_pharmacy,parks_change,transit_stations,workplaces,residential_change
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,7/15/2020,-2,9,-10,-8,14,5
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,7/16/2020,-3,8,-8,6,10,3
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,7/17/2020,-1,4,-6,7,-8,5
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,7/18/2020,-9,-2,-15,3,-7,5
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,7/19/2020,-11,9,-15,-3,-5,4
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,7/20/2020,-7,10,-11,-4,10,3
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,7/21/2020,-1,12,-6,-4,8,3
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,7/22/2020,-3,8,-9,1,7,5
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,7/23/2020,-6,6,-7,-2,7,3
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,7/24/2020,-9,-2,-12,5,-12,7
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,7/25/2020,-9,-1,-16,3,-7,6
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,7/26/2020,-12,8,-13,0,-6,4
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,7/27/2020,-6,12,-7,8,6,4
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,7/28/2020,1,16,-6,-3,7,4
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,7/29/2020,-3,8,-6,4,4,5
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,7/30/2020,-12,0,-13,-7,2,5
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,7/31/2020,-7,6,-12,-4,-15,7
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,8/1/2020,-32,-27,-40,-30,-24,13
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,8/2/2020,-28,-4,-28,-24,-11,8
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,8/3/2020,-28,-14,-31,-30,-10,10
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,8/4/2020,-2,19,-5,-9,2,5
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,8/5/2020,-9,7,-13,-12,2,6
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,8/6/2020,-7,9,-10,-14,3,4
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,8/7/2020,-3,7,-4,-3,-13,5
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,8/8/2020,-12,-4,-14,-13,-13,7
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,8/9/2020,-14,9,-11,-16,-2,6
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,8/10/2020,-4,12,-7,-12,6,5
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,8/11/2020,4,22,-1,-11,6,5
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,8/12/2020,2,20,0,-6,8,5
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,8/13/2020,1,21,1,-4,6,4
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,8/14/2020,1,16,0,4,-11,6
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,8/15/2020,-4,6,-11,-1,-10,7
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,8/16/2020,-18,8,-18,-17,-4,7
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,8/17/2020,,,,,6,5
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,8/18/2020,,,,,9,4
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,8/19/2020,,,,,5,7
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,8/20/2020,,,,,7,3
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,8/21/2020,,,,,-11,6
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,8/22/2020,,,,,-11,6
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,8/23/2020,,,,,-3,6
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,8/24/2020,,,,,6,4
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,8/25/2020,,,,,8,4
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,8/26/2020,,,,,8,5
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,8/27/2020,,,,,8,2
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,8/28/2020,,,,,-10,4
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,8/29/2020,,,,,-11,5
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,8/30/2020,,,,,-3,4
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,8/31/2020,,,,,8,2
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,9/1/2020,,,,,16,1
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,9/2/2020,,,,,-27,6
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,9/3/2020,,,,,12,0
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,9/4/2020,,,,,-8,3
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,9/5/2020,,,,,-1,3
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,9/6/2020,,,,,-8,4
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,9/7/2020,,,,,14,0
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,9/8/2020,,,,,14,1
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,9/9/2020,,,,,15,1
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,9/10/2020,,,,,14,-3
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,9/11/2020,0,14,14,15,-5,-2
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,9/12/2020,-12,0,1,2,-8,0
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,9/13/2020,-14,14,3,1,-10,-1
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,9/14/2020,-8,14,8,-5,16,-3
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,9/15/2020,2,24,16,1,19,-3
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,9/16/2020,5,24,23,10,9,-1
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,9/17/2020,-7,6,15,7,7,-1
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,9/18/2020,-22,-13,-9,3,-13,5
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,9/19/2020,-9,-3,-5,8,-8,1
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,9/20/2020,-16,-2,-4,3,-6,2
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,9/21/2020,-9,6,3,-3,17,-2
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,9/22/2020,-5,5,-3,4,15,-3
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,9/23/2020,-12,-5,-19,1,18,-2
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,9/24/2020,-19,-11,-19,-7,14,-4
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,9/25/2020,-9,-6,-17,5,-5,-2
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,9/26/2020,-14,-13,-27,2,-7,-2
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,9/27/2020,-36,-26,-37,-17,-16,2
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,9/28/2020,-22,-10,-30,-13,14,-2
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,9/29/2020,-10,3,-20,-11,16,-5
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,9/30/2020,-8,6,-16,-3,14,-9
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,10/1/2020,-9,3,-13,4,9,-16
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,10/2/2020,-17,-11,-21,3,-11,-13
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,10/3/2020,-18,-16,-25,1,-18,-11
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,10/4/2020,-21,-4,-18,0,-20,-10
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,10/5/2020,-25,-10,-27,-9,4,-14
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,10/6/2020,-13,-3,-17,-6,8,-15
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,10/7/2020,-12,-2,-13,-2,13,-13
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,10/8/2020,-18,-8,-12,-1,15,-8
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,10/9/2020,-19,-17,-16,-4,-3,-2
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,10/10/2020,-14,-16,-17,-4,-7,-3
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,10/11/2020,-22,-10,-3,-6,-12,-1
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,10/12/2020,-28,-17,-24,-17,14,-2
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,10/13/2020,-21,-12,-21,-11,14,-2
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,10/14/2020,-21,-13,-22,-15,15,-1
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,10/15/2020,-16,-6,-25,-6,15,-4
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,10/16/2020,-15,-5,-25,0,-3,-2
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,10/17/2020,-18,-15,-24,-8,-10,0
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,10/18/2020,-29,-12,-15,-15,-15,1
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,10/19/2020,-15,-1,-14,-9,14,-5
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,10/20/2020,-6,3,-10,-10,16,-6
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,10/21/2020,-17,-6,-14,-8,17,-6
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,10/22/2020,-13,0,-4,-9,12,-11
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,10/23/2020,-13,-3,-5,3,-6,-9
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,10/24/2020,-13,-7,-5,-2,-9,-8
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,10/25/2020,-25,-6,-7,-13,-17,-7
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,10/26/2020,-14,0,1,-10,11,-11
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,10/27/2020,-7,6,3,-9,14,-13
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,10/28/2020,-13,-4,-6,-11,16,-10
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,10/29/2020,-16,-11,-4,-6,14,-12
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,10/30/2020,4,5,10,2,-6,-12
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,10/31/2020,-9,-9,10,1,-14,-10
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,11/1/2020,-24,-9,-19,-3,-18,-8
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,11/2/2020,-20,-8,-22,-12,11,-12
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,11/3/2020,-8,2,-15,-9,14,-13
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,11/4/2020,-13,-4,-16,-2,14,-12
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,11/5/2020,-14,-9,-20,-5,13,-12
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,11/6/2020,-15,-11,-25,2,-7,-11
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,11/7/2020,-19,-19,-28,-5,-12,-9
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,11/8/2020,-24,-11,-28,-11,-18,-8
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,11/9/2020,-23,-8,-27,-12,10,-12
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,11/10/2020,-11,-3,-21,-12,14,-13
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,11/11/2020,-10,-4,-20,-9,14,-12
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,11/12/2020,-15,-8,-22,-2,11,-12
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,11/13/2020,-12,-9,-21,5,-7,-11
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,11/14/2020,-13,-13,-24,-3,-9,-11
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,11/15/2020,-19,-5,-21,-9,-17,-10
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,11/16/2020,-18,-8,-23,-13,10,-13
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,11/17/2020,-11,-4,-19,-6,13,-13
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,11/18/2020,-13,-5,-19,-5,13,-12
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,11/19/2020,-14,-4,-19,-5,13,-14
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,11/20/2020,-8,-6,-18,4,-8,-12
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,11/21/2020,-14,-15,-27,-6,-13,-10
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,11/22/2020,-21,-5,-23,-9,-21,-10
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,11/23/2020,-19,-7,-22,-6,10,-14
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,11/24/2020,-11,-1,-21,-10,12,-14
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,11/25/2020,-15,-4,-23,-6,13,-12
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,11/26/2020,-18,-9,-23,-7,12,-13
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,11/27/2020,-16,-12,-27,-2,-6,-12
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,11/28/2020,-19,-16,-27,-7,-12,-11
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,11/29/2020,-32,-18,-31,-16,-23,-8
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,11/30/2020,-19,-5,-23,-15,12,-13
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,12/1/2020,-13,-2,-23,-11,15,-13
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,12/2/2020,-17,-5,-20,-4,15,-11
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,12/3/2020,-15,-4,-19,-3,14,-13
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,12/4/2020,-12,-5,-18,2,-5,-12
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,12/5/2020,-14,-12,-21,2,-11,-11
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,12/6/2020,-22,-4,-23,-8,-19,-9
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,12/7/2020,-20,-5,-25,-14,10,-13
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,12/8/2020,-13,-3,-22,-11,16,-13
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,12/9/2020,-16,-2,-18,2,16,-11
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,12/10/2020,-15,-4,-13,2,16,-10
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,12/11/2020,-7,1,-11,9,-1,-7
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,12/12/2020,-7,-5,-12,-1,-9,-6
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,12/13/2020,-14,3,-7,-6,-16,-5
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,12/14/2020,-13,3,-14,-4,17,-9
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,12/15/2020,-5,10,-10,-1,17,-8
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,12/16/2020,-9,3,-12,2,20,-7
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,12/17/2020,-9,-2,-10,0,17,-9
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,12/18/2020,-10,-2,-15,4,-2,-7
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,12/19/2020,-11,-6,-17,0,-8,-7
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,12/20/2020,-18,2,-13,-9,-17,-6
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,12/21/2020,-13,7,-14,-2,18,-9
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,12/22/2020,-9,4,-10,-10,14,-8
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,12/23/2020,-17,-8,-19,-5,15,-6
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,12/24/2020,2,12,0,11,18,-9
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,12/25/2020,-6,3,-7,6,-2,-6
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,12/26/2020,-19,-14,-21,-17,-17,-11
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,12/27/2020,-25,-5,-16,-5,-20,-10
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,12/28/2020,-13,3,-12,-4,12,-7
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,12/29/2020,-10,6,-7,-2,11,-8
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,12/30/2020,-9,-1,-9,1,14,-8
VN,Vietnam,Soc Trang,,,VN-52,,ChIJIY5foglSoDERTgqWSmqWc9Y,12/31/2020,2,10,4,17,15,-10
VN,Vietnam,Son La,,,VN-05,,ChIJ1R093JBZMjERezgPalpkLVg,2/15/2020,-6,-5,-12,-5,-18,4
VN,Vietnam,Son La,,,VN-05,,ChIJ1R093JBZMjERezgPalpkLVg,2/16/2020,-13,-11,-20,-15,-3,6
VN,Vietnam,Son La,,,VN-05,,ChIJ1R093JBZMjERezgPalpkLVg,2/17/2020,-13,-6,-14,-21,-15,6
VN,Vietnam,Son La,,,VN-05,,ChIJ1R093JBZMjERezgPalpkLVg,2/18/2020,-15,-6,-3,-13,10,7
VN,Vietnam,Son La,,,VN-05,,ChIJ1R093JBZMjERezgPalpkLVg,2/19/2020,-14,-8,-7,-28,10,6
VN,Vietnam,Son La,,,VN-05,,ChIJ1R093JBZMjERezgPalpkLVg,2/20/2020,-13,-10,-8,-22,-6,4
VN,Vietnam,Son La,,,VN-05,,ChIJ1R093JBZMjERezgPalpkLVg,2/21/2020,-5,-9,-9,-4,-20,5
VN,Vietnam,Son La,,,VN-05,,ChIJ1R093JBZMjERezgPalpkLVg,2/22/2020,-5,-9,-10,-14,-20,4
VN,Vietnam,Son La,,,VN-05,,ChIJ1R093JBZMjERezgPalpkLVg,2/23/2020,-11,-12,-15,-19,-4,3
VN,Vietnam,Son La,,,VN-05,,ChIJ1R093JBZMjERezgPalpkLVg,2/24/2020,-3,-4,-9,-16,-15,4
VN,Vietnam,Son La,,,VN-05,,ChIJ1R093JBZMjERezgPalpkLVg,2/25/2020,-11,-4,-1,-20,9,4
VN,Vietnam,Son La,,,VN-05,,ChIJ1R093JBZMjERezgPalpkLVg,2/26/2020,-9,-7,-4,-24,9,4
VN,Vietnam,Son La,,,VN-05,,ChIJ1R093JBZMjERezgPalpkLVg,2/27/2020,-7,-3,-7,-19,-6,3
VN,Vietnam,Son La,,,VN-05,,ChIJ1R093JBZMjERezgPalpkLVg,2/28/2020,1,-7,-4,-7,-16,4
VN,Vietnam,Son La,,,VN-05,,ChIJ1R093JBZMjERezgPalpkLVg,2/29/2020,2,-4,-6,0,-14,3
VN,Vietnam,Son La,,,VN-05,,ChIJ1R093JBZMjERezgPalpkLVg,3/1/2020,2,-2,-10,4,5,2
VN,Vietnam,Son La,,,VN-05,,ChIJ1R093JBZMjERezgPalpkLVg,3/2/2020,-9,-2,-13,-12,-2,4
VN,Vietnam,Son La,,,VN-05,,ChIJ1R093JBZMjERezgPalpkLVg,3/3/2020,-15,-7,-11,-13,14,5
VN,Vietnam,Son La,,,VN-05,,ChIJ1R093JBZMjERezgPalpkLVg,3/4/2020,-21,-14,-22,-29,10,8
VN,Vietnam,Son La,,,VN-05,,ChIJ1R093JBZMjERezgPalpkLVg,3/5/2020,-10,-10,-13,-24,-6,4
VN,Vietnam,Son La,,,VN-05,,ChIJ1R093JBZMjERezgPalpkLVg,3/6/2020,1,-6,-4,-7,-16,4
VN,Vietnam,Son La,,,VN-05,,ChIJ1R093JBZMjERezgPalpkLVg,3/7/2020,-3,-5,-13,-2,-14,4
VN,Vietnam,Son La,,,VN-05,,ChIJ1R093JBZMjERezgPalpkLVg,3/8/2020,4,6,-10,1,6,2
VN,Vietnam,Son La,,,VN-05,,ChIJ1R093JBZMjERezgPalpkLVg,3/9/2020,-8,-3,-14,-6,-4,4
